 27  0.5   38.2611   38.4845   38.6059   38.5388   38.7941   38.9187   38.9617   39.2430   39.5172   39.4977   39.6673   40.1477  
 28 -0.5   34.9456   35.0251   35.0907   36.9425   36.9991   37.0441   38.2714   38.3046   38.3223   39.1407   39.1631   39.1927  
 28  0.0   31.7113   33.7327   34.5625   35.0026   36.0733   36.5061   37.0859   37.4817   37.7120   38.1549   38.3508   38.6044  
 28  0.5   28.5599   29.3786   30.7265   30.7853   31.6565   34.4260   32.6555   35.1385   36.5189   34.0778   36.1712   37.4736  
 29 -0.5   35.4247   35.4922   35.5137   37.4172   37.4614   37.4618   38.7412   38.7619   38.7349   39.6037   39.6137   39.5984  
 29  0.0   32.2425   34.2138   34.9945   35.4963   36.5488   36.9339   37.5733   37.9532   38.1367   38.6362   38.8173   39.0233  
 29  0.5   30.4833   31.1772   31.5749   32.7035   33.3963   34.8872   34.5711   35.7312   36.9595   35.9626   36.7450   37.9095  
 30 -0.5   35.8333   35.9503   36.1305   37.8311   37.9269   38.0873   39.1606   39.2338   39.3672   40.0302   40.0921   40.2371  
 30  0.0   32.5827   34.6539   35.6005   35.8835   36.9994   37.5482   37.9725   38.4100   38.7561   39.0430   39.2809   39.6505  
 30  0.5   28.8117   30.5878   31.9014   31.1786   32.8872   35.4667   33.1029   36.0647   37.5628   34.6048   37.0991   38.5209  
 31 -0.5   38.5696   38.6209   38.6766   39.6371   39.6991   39.7730   40.5702   40.6177   40.6715   41.2183   41.2528   41.3011  
 31  0.0   38.3679   38.4802   38.6405   38.8276   39.1204   39.4227   39.6050   39.9731   40.2232   40.4175   40.6378   40.8703  
 31  0.5   38.1736   38.3893   38.5142   38.4649   38.7230   38.8433   38.8399   39.1302   39.3540   39.3664   39.5224   39.9294  
 32 -0.5   35.8312   35.9107   35.9763   37.8281   37.8847   37.9298   39.1570   39.1902   39.2079   40.0264   40.0487   40.0783  
 32  0.0   32.5969   34.6183   35.4481   35.8882   36.9589   37.3917   37.9716   38.3674   38.5976   39.0405   39.2364   39.4899  
 32  0.5   29.4456   30.2642   31.6121   31.6709   32.5421   35.3116   33.5411   36.0241   37.4045   34.9635   37.0569   38.3591  
 33 -0.5   35.4146   35.4821   35.5036   37.4071   37.4513   37.4517   38.7312   38.7519   38.7248   39.5941   39.6040   39.5885  
 33  0.0   32.2325   34.2037   34.9845   35.4862   36.5387   36.9238   37.5633   37.9432   38.1266   38.6273   38.8083   39.0136  
 33  0.5   30.4733   31.1672   31.5648   32.6934   33.3862   34.8771   34.5611   35.7213   36.9495   35.9547   36.7369   37.9002  
 34 -0.5   35.6438   35.7191   35.7809   37.5936   37.6504   37.6965   38.9139   38.9536   38.9785   39.8000   39.8301   39.8584  
 34  0.0   33.1934   34.9948   35.7348   36.2764   37.2584   37.6492   38.2613   38.6496   38.8598   39.3010   39.5067   39.7105  
 34  0.5   31.7142   32.0217   32.8111   33.6690   34.1852   36.2224   35.3608   36.9332   38.2050   36.5723   37.9751   39.0993  
 35 -0.5   35.4731   35.5539   35.6674   37.4222   37.4846   37.5825   38.7419   38.7870   38.8623   39.6267   39.6618   39.7376  
 35  0.0   33.0312   34.8355   35.6335   36.1108   37.0967   37.5482   38.0926   38.4870   38.7578   39.1312   39.3431   39.6046  
 35  0.5   31.6323   31.9419   32.7683   33.5642   34.0802   36.1551   35.3123   36.7902   38.1286   36.5712   37.8344   39.0190  
 36 -0.5   39.2477   39.9903   40.3096   39.3945   40.1397   40.4197   39.4357   40.1466   40.3944   39.3615   40.0494   40.4201  
 36  0.0   38.2923   39.4293   40.2178   38.7332   39.8401   40.3788   39.1438   40.0029   40.4124   39.3325   40.0189   40.7152  
 36  0.5   38.1713   38.8265   39.1635   38.3981   39.0148   39.3823   38.6160   39.2199   40.1976   38.8194   39.9419   40.6904  
 37 -0.5   37.3867   37.4594   37.5390   38.8346   38.8901   38.9546   39.9262   39.9703   40.0205   40.7745   40.8122   40.8675  
 37  0.0   37.1548   37.4374   37.7689   38.6305   38.8841   39.1106   39.4362   39.7409   39.9586   40.3399   40.5501   40.7892  
 37  0.5   37.0798   37.3981   37.6804   38.2663   38.6364   38.7979   38.6941   39.0103   39.3039   39.0691   39.2962   39.9793  
 38 -0.5   33.8938   33.9070   33.9289   35.3278   35.3417   35.3606   36.7267   36.7392   36.7558   37.8528   37.8639   37.8793  
 38  0.0   34.4390   34.6711   34.7514   36.0218   36.1250   36.1806   37.4532   37.5006   37.5375   38.5848   38.6116   38.6473  
 38  0.5  -30.0000  -30.0000   34.9757   35.8879   36.3921   36.6460   37.3234   37.8847   38.0093   38.7263   38.9463   39.0518  
 39 -0.5   37.0915   37.1641   37.2436   38.5432   38.5984   38.6625   39.6583   39.7002   39.7477   40.4867   40.5237   40.5780  
 39  0.0   36.8579   37.1424   37.4750   38.4258   38.6654   38.8714   39.2550   39.5099   39.7049   40.0696   40.2710   40.5036  
 39  0.5   36.7864   37.1057   37.3921   38.0869   38.5133   38.7005   38.6463   38.9645   39.1722   39.0186   39.2018   39.7435  
 40 -0.5   41.5990   41.6010   41.6036   41.7777   41.7786   41.7799   41.8514   41.8514   41.8516   41.8709   41.8707   41.8704  
 40  0.0   41.5480   41.5765   41.5938   41.7537   41.7636   41.7693   41.8417   41.8415   41.8418   41.8622   41.8610   41.8595  
 40  0.5   41.3398   41.4726   41.5425   41.6255   41.7090   41.7380   41.7993   41.8123   41.8127   41.8409   41.8308   41.8249  
 41 -0.5   38.5961   38.6695   38.7486   39.7039   39.7613   39.8264   40.3153   40.3549   40.3951   40.6120   40.6409   40.6737  
 41  0.0   36.2646   37.7563   38.4370   38.2458   39.1214   39.5117   39.4118   39.8080   40.0325   39.8838   40.1063   40.2836  
